Id,Title,Brand,Dealer,Price,ColorExterior,Type,TelephoneNumber,TelephoneNumber2,TelephoneNumber3,Dealer Ubication
1134247,Chevrolet Cruze LT 2015,chevrolet,"J&E Auto Móvil, Av. Gustavo Mejia Ricart","RD$ 560,000",Azul,Sedán, 809.362.2481,, 809.901.9585 / 829.660.2524," Ensanche Julieta, Santo Domingo D.N, Distrito Nacional"
1121812,Chevrolet Cruze LT 2015,chevrolet,Duran Fernandez Auto SRL,"RD$ 515,000",Rojo,Sedán, 829-664-7463, 809-692-9632, 829-782-1117 Yoan Martinez ( Ventas )," Villa Marina, Santo Domingo D.N, Distrito Nacional"
1134732,Chevrolet Spark 2015,chevrolet,LOMA AUTOS,"RD$ 445,000",Negro,Hatchback, 809-561-6649, 8295928145 Jean Carlos, 809-819-1380 - Jochy," Las Caobas, Santo Domingo Oeste"
1133253,Chevrolet Equinox 2015,chevrolet,Auto Roberts,"RD$ 695,000",Azul,Jeepeta, 809-578-4224, 809-814-6737, +1 917 736 8499 WhatsApp," Estancia Nueva, Moca, Espaillat"
1140921,Chevrolet Equinox LT 2015,chevrolet,Auto Estilo,"RD$ 769,000",Blanco,Jeepeta, 809-903-2064 / 809-332-5757, 809-8589400 (VICTOR) 849-353-3001(Genesis) 809-696-8872 (BETSIL), 849-353-3001," 30 de Mayo, Santo Domingo D.N, Distrito Nacional"
1140054,Chevrolet Cruze LT 2015,chevrolet,Auto Estilo,"RD$ 529,000",Negro,Sedán, 809-903-2064 / 809-332-5757, 809-8589400 (VICTOR) 849-353-3001(Genesis) 809-696-8872 (BETSIL), 849-353-3001," 30 de Mayo, Santo Domingo D.N, Distrito Nacional"
1141343,Chevrolet Equinox LTZ 2015,chevrolet,T4M Auto Sales,"RD$ 735,000",Rojo Esacarlata,Jeepeta, 809-221-8705, 809-747-1919, 809-818-5350," Jose Contreras, Santo Domingo D.N, Distrito Nacional"
1135484,Chevrolet Cruze RS 2015,chevrolet,JYCA Autos,"RD$ 569,000",Negro,Sedán, 849-936-3333, 829-769-6907 Lidio Perez / Ejecutivo en Ventas, 849-886-0587 ," Invi, Santo Domingo D.N, Distrito Nacional"
1119384,Chevrolet Cruze LT 2015,chevrolet,Auto Outlet,"RD$ 539,000",Rojo,Sedán, 8098496121 /8292997061, 809-994-4510, 829-299-7061," Renacimiento, Santo Domingo D.N, Distrito Nacional"
1135072,Chevrolet Suburban LT 2015,chevrolet,HC Auto Import,"US$ 29,500",Negro,Jeepeta, Arcadio Abreu 8098553652, Conrado 829-959-7070/Alan Minier 829-691-9801/Jimmy Capellan 829-651-8006 /Jennifer 829-4637681/ Conrado 829-959-7070/ Lewis 829-701-3387, Alexis 809-972-1010 ," Santo Domingo, Distrito Nacional"
1066495,Chevrolet Suburban LT 2015,chevrolet,Auto Outlet,"US$ 29,900",Negro,Jeepeta, 8098496121 /8292997061, 809-994-4510, 829-299-7061," Renacimiento, Santo Domingo D.N, Distrito Nacional"
1132055,Chevrolet Suburban LT 2015,chevrolet,Vegamovil La Vega,"US$ 29,500",Negro,Jeepeta, 809-242-8208,,, La Vega
1141090,Chevrolet Colorado 2015,chevrolet,Auto Americana,"US$ 28,000",Gris,Camioneta, 809-246-9891, 809-224-8654  ARIS UBIERA, 829-714-7985 CARLOS ASENCIO," Villa Velasquez, San Pedro Macoris, San Pedro de Macoris"
1119396,Chevrolet Sonic LTZ 2015,chevrolet,Auto Outlet,"RD$ 499,000",Gris,Sedán, 8098496121 /8292997061, 809-994-4510, 829-299-7061," Renacimiento, Santo Domingo D.N, Distrito Nacional"
1139772,Chevrolet Trax 2015,chevrolet,Promovil Showroom ,"RD$ 690,000",Azul,Jeepeta, 809-792-4040,, Norki Mateo 809-865-3036/ Eduardo La Paz 809-765-4850," El Millon, Santo Domingo D.N, Distrito Nacional"
1141167,Chevrolet Tahoe LTZ 2015,chevrolet,Chinito Auto Import,"US$ 39,900",Negro,Jeepeta, 809-570-7272,, 809-284-7550 / 809-284-7551," El Puñal, Santiago, Santiago"
912556,Chevrolet Spark 2015,chevrolet,Enrique Movilcrédito,"RD$ 439,000",Rojo,Hatchback, Tel:809-594-2181,, Vendedores Andres Serrano: 8499192912 /Erique Mejia 8095434342  ," Ens.Ozama, Santo Domingo Este"
1097892,Chevrolet Tahoe LTZ 2015,chevrolet,Ruta 22 Auto Import,"US$ 39,950",Negro,Jeepeta, 829-446-7788, Frank Felix Rodriguez Camacho,, Santiago
1062816,Chevrolet Tahoe LTZ 2015,chevrolet,AutoMek S.R.L,"US$ 38,500",Blanco,Jeepeta, 809-991-2884 Aramis Morales, 829-980-2625  Aramis Morales, 809-991-2884 Aramis Morales," Santo Domingo, Distrito Nacional"
1133258,Chevrolet Equinox 2015,chevrolet,Auto Roberts,"RD$ 695,000",Azul,Jeepeta, 809-578-4224, 809-814-6737, +1 917 736 8499 WhatsApp," Estancia Nueva, Moca, Espaillat"
1039281,Chevrolet Tahoe LT 2015,chevrolet,Yaslan L Auto Import,"US$ 40,800",Negro,Jeepeta, Telefono Oficina 809-242-5711, Yaslan Leonardo 849-802-8118 WS24h / 809-242-5711  , Yaslan Leonardo 849-802-8118 whatsapp 809-903-4374 Cel ," La Vega, La Vega"
1138266,Chevrolet Equinox LT 2015,chevrolet,Confianza Auto Import,"RD$ 735,000",Negro,Jeepeta, 809-728-9989,, 809-852-7176, Santo Domingo Este
1137448,Chevrolet Colorado 2015,chevrolet,Emergencia Motors,"RD$ 980,000",Blanco,Camioneta, 809-245-5355, 809-440-8740, 829-554-2693  / 829-539-5357 / 809-982-6063 /809-419-4199 ," Santo Domingo, Distrito Nacional"
1085069,Chevrolet Equinox LT 2015,chevrolet,R & R inversiones,"RD$ 725,000",Negro,Jeepeta, 829-928-7218 WhatsApp,8299287218, INSTAGRAM @ryr_invesionesautos," Santo Domingo, Distrito Nacional"
885342,Chevrolet Sonic LT 2015,chevrolet,Chopper Auto Import,"RD$ 460,000",Gris Plata,Sedán, 809-547-0131, Cel. 809-880-3169  829-855-7665, +1-809-880-3169," Santo Domingo Este, Distrito Nacional"
1137809,Chevrolet Camaro RS 2015,chevrolet,Baco Autos,"US$ 21,500",Azul,Coupé/Deportivo,8296909990, 809-381-3841,8098695624," La Fe, Santo Domingo D.N, Distrito Nacional"
1140484,Chevrolet Cruze LT 2015,chevrolet,Car Seller / Aferd Motors,"RD$ 520,000",Gris,Sedán,8093785199,8097127214, Alfonso Polonia 809-6425015," Gazcue, Santo Domingo D.N, Distrito Nacional"
1121644,Chevrolet Equinox LT 2015,chevrolet,Sanchez Auto Import,"RD$ 675,000",Gris Plata,Jeepeta,8092313654,8299204436,8299204436," Santo Domingo, Distrito Nacional"
1139761,Chevrolet Traverse LT 2015,chevrolet,R & R inversiones,"RD$ 888,000",Gris oscuro,Jeepeta, 829-928-7218 WhatsApp,8299287218, INSTAGRAM @ryr_invesionesautos," Santo Domingo, Distrito Nacional"
1119325,Chevrolet Spark 2015,chevrolet,Car Seller / Aferd Motors,"RD$ 395,000",Azul,Hatchback,8093785199,8097127214, Alfonso Polonia 809-6425015," Gazcue, Santo Domingo D.N, Distrito Nacional"
1138689,Chevrolet Traverse 2015,chevrolet,Nelson Autos,"RD$ 815,000",Gris oscuro,Jeepeta, 809-537-4074, 809-670-6574,," Santo Domingo, Distrito Nacional"
1140866,Chevrolet Cruze LT 2015,chevrolet,"Dautosa, SRL","RD$ 495,000",Negro,Sedán,  (809-372-0124) OFICINA, 829-542-6337 Gilbert Hernandez (ventas), 809-654-8585 Robert Jimenez (ventas)," Villa Marina, Santo Domingo D.N, Distrito Nacional"
1139919,Chevrolet Equinox LS 2015,chevrolet,Solo auto Import,"RD$ 665,000",Negro,Jeepeta, 809-363-0303,  Manuel cruceta : 829-570-7817/ 849-623-2059, 829-962-3069," La Castellana, Santo Domingo D.N, Distrito Nacional"
1120028,Chevrolet Tahoe LTZ 2015,chevrolet,BF Motors,"US$ 39,600",Gris,Jeepeta, 809-797-2692,  809-608-4498 , 809-608-4498 ," Santo Domingo, Distrito Nacional"
1119047,Chevrolet Tahoe LS 2015,chevrolet,Inversiones Caremo,"US$ 32,500",Rojo Esacarlata,Jeepeta,8296662777, 829-299-2597 abel peña, 829-728-3600 Dante Laureano, Santo Domingo Este
914737,Chevrolet Camaro LT Convertible 2015,chevrolet,Erickson Reyes Auto Import,"US$ 23,000",Gris Plata,Coupé/Deportivo, 809-501-2118 Erickson,,," Caretera Santiago, La vega, La Vega, La Vega"
1116781,Chevrolet Colorado LT W/1LT 2015,chevrolet,Erickson Reyes Auto Import,"US$ 21,500",Blanco,Camioneta, 809-501-2118 Erickson,,," Caretera Santiago, La vega, La Vega, La Vega"
1129322,Chevrolet Colorado LT W/1LT 2015,chevrolet,Erickson Reyes Auto Import,"US$ 19,500",Blanco,Camioneta, 809-501-2118 Erickson,,," Caretera Santiago, La vega, La Vega, La Vega"
1135138,Chevrolet Traverse LT 2015,chevrolet,Casanova Motors SRL,"RD$ 850,000",Blanco,Jeepeta, 809-433-9358 Randhy/809-794-5755, 829-695-5984 Apolinar,," Santo Domingo, Distrito Nacional"
1117993,Chevrolet Colorado LT W/1LT 2015,chevrolet,JMG Auto,"US$ 18,500",Camioneta,Gris, 809-873-3444, 809-290-0202 oficina, 849-873-5444 / 849-350-2433 (Alexander Martinez)," Duarte, San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1129746,Chevrolet Equinox LT 2015,chevrolet,Erickson Reyes Auto Import,"RD$ 740,000",Blanco,Jeepeta, 809-501-2118 Erickson,,," Caretera Santiago, La vega, La Vega, La Vega"
1134697,Chevrolet Equinox LT 2015,chevrolet,Erickson Reyes Auto Import,"RD$ 750,000",Blanco,Jeepeta, 809-501-2118 Erickson,,," Caretera Santiago, La vega, La Vega, La Vega"
1135907,Chevrolet Colorado LT W/1LT 2015,chevrolet,Erickson Reyes Auto Import,"US$ 27,900",Gris,Camioneta, 809-501-2118 Erickson,,," Caretera Santiago, La vega, La Vega, La Vega"
1123311,Chevrolet Colorado Z71 2015,chevrolet,JMG Auto,"US$ 26,900",Camioneta,Negro/Gris, 809-873-3444, 809-290-0202 oficina, 849-873-5444 / 849-350-2433 (Alexander Martinez)," Duarte, San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1136653,Chevrolet Equinox LT 2015,chevrolet,A J Auto Import,"RD$ 695,000",Gris oscuro,Jeepeta, 809-533-0918,, 809-443.1766 / 829-440-7870," Luperon, Santo Domingo D.N, Distrito Nacional"
1135333,Chevrolet Equinox 2015,chevrolet,Chopper Auto Import,"RD$ 695,000",Blanco,Jeepeta, 809-547-0131, Cel. 809-880-3169  829-855-7665, +1-809-880-3169," Santo Domingo Este, Distrito Nacional"
1109460,Chevrolet Sonic 2015,chevrolet,Barack Auto Import,"RD$ 455,000",Blanco,Sedán, 809-375-6448, Anderson Alvarez 849-255-4508 , Miguel angel 849-266-2977, Santo Domingo Este
1027267,Chevrolet Equinox LS 2015,chevrolet,CF Auto Import,"RD$ 675,000",Gris,Jeepeta, 809-569-3355 /809-568-3330, 809-299-2183,8298144759," Villa Mella, Santo Domingo Norte, Distrito Nacional"
1130084,Chevrolet Suburban LT 2015,chevrolet,Car Options SRL,"US$ 30,500",Negro,Jeepeta, 809-792-8397 / 809-916-2932,  Rafael 829-546-2044  ,  Maria Fernanda 809-841-8050," Santo Domingo, Distrito Nacional"
1140923,Chevrolet Silverado 2015,chevrolet,Domingo Auto Import Av. Bolivar,"US$ 33,000",Blanco,Camioneta, 809.714.0226 Pamela  , 829-933-9507 Diego Angulo, 849.865.9928 Noel ," Los Maestros, Santo Domingo D.N, Distrito Nacional"
1133228,Chevrolet Equinox 2015,chevrolet,Auto Roberts,"RD$ 695,000",Azul,Jeepeta, 809-578-4224, 809-814-6737, +1 917 736 8499 WhatsApp," Estancia Nueva, Moca, Espaillat"
1140951,Chevrolet Colorado 2015,chevrolet,Cordero Auto Srl,"US$ 20,900",Blanco,Camioneta, 809-724-4405,  829-533-6588 Stalin,, Santiago
1033509,Chevrolet Suburban 2015,chevrolet,CiberDealer,"US$ 25,900",Negro,Jeepeta, 809-221-6663,  809-702-3598 Angel Urbae, Angel Urbae 809-702-3598 / Gisell Mendoza 829-421-8342 / LEONEL ACOSTA 829-421-8334 ," Gazcue, Santo Domingo D.N, Distrito Nacional"
1131196,Chevrolet Colorado 2015,chevrolet,Auto Trader RD,"RD$ 998,000",Blanco,Camioneta, 809-692-5888, 829-967-8050,," Santo Domingo, Distrito Nacional"
1129434,Chevrolet Sonic LT 2015,chevrolet,Rosmarca Auto Import,"RD$ 515,000",Blanco,Sedán, 829.435.3640,, 809.663.9499 Francisco Marcelino," La Romana, La Romana"
1130421,Chevrolet Tahoe LTZ 2015,chevrolet,Joselito Auto Import,"US$ 36,500",Gris oscuro,Jeepeta, 809-724-9999, 809-307-7190," 829-990-5508 Dario cabrera, whatsApp "," Centro, Santiago, Santiago"
1140356,Chevrolet Cruze LT 2015,chevrolet,Fernando Garcia Auto Import,"RD$ 500,000",Gris,Sedán, 809-587-6658, 809-270-7435,," Centro, Santiago, Santiago"
1129933,Chevrolet Equinox 2015,chevrolet,Seals Auto Import,"RD$ 645,000",Azul,Jeepeta, 809-594-0658,, 829-707-8830, Santo Domingo Este
1140382,Chevrolet Colorado 2015,chevrolet,Avier Auto Import,"US$ 18,500",Blanco,Camioneta, 809-792-3065,, 829-529-0000, Santo Domingo Este
1140400,Chevrolet Tahoe LTZ 2015,chevrolet,Caribe Motors,"US$ 42,500",Negro,Jeepeta, 809-475-0353, 809-991-2321 Marino P.,," Bella Vista, Santo Domingo D.N, Distrito Nacional"
1140411,Chevrolet Equinox LT 2015,chevrolet,Good Auto Import Srl,"RD$ 745,000",Gris Plata,Jeepeta, 809-591-4242, 809-467-7979 / 809-467-7980, 809-467-8989 / 809-467-7979 ," Santo Domingo Este, Distrito Nacional"
1129417,Chevrolet Cruze LT 2015,chevrolet,Rosmarca Auto Import,"RD$ 525,000",Gris,Sedán, 829.435.3640,, 809.663.9499 Francisco Marcelino," La Romana, La Romana"
1117353,Chevrolet Captiva Sport 2015,chevrolet,Inversiones Los Olivos 3,"RD$ 640,000",Blanco,Jeep, 809-362-3535, 829-935-3535,," Santo Domingo, Distrito Nacional"
1140495,Chevrolet Colorado Z71 2015,chevrolet,F&S Motors,"US$ 28,500",Silver,Camioneta, Misael Robles 849-455-2182 , Nestor Abreu 849-455-2185,," Centro de  Ciudad, Higuey, Higuey - La Altagracia"
1140508,Chevrolet Sonic 2015,chevrolet,Serrata Auto Import,"RD$ 449,000",Blanco,Sedán, 829-222-9706, 809-519-0047, 829-222-9706," Gazcue, Santo Domingo D.N, Distrito Nacional"
1140511,Chevrolet Sonic LTZ 2015,chevrolet,Calavera Car ,"RD$ 475,000",Blanco,Sedán, 809-766-4364, 849-815-8414 Eddy,," Santo Domingo, Distrito Nacional"
990587,Chevrolet Tahoe LTZ 2015,chevrolet,AMG Autos,"US$ 48,500",Marrón,Jeepeta, 809-372-6007/06/05," MANUEL VOLQUEZ 809-722-3916, JOSE GOMEZ 809-342-9426 "," MANUEL VOLQUEZ 809-722-3916, Jose Gomez 809-342-9426 "," Los Rios, Santo Domingo D.N, Distrito Nacional"
1140551,Chevrolet Tahoe LTZ 2015,chevrolet,Doribel Auto Import,"US$ 35,900",Negro,Jeepeta, 809-390-3249, 849-815-2928, 849-815-2928," El Brisal, Santo Domingo D.N, Distrito Nacional"
1140554,Chevrolet Sonic 2015,chevrolet,Diosbervy Auto Import  Santiago,"RD$ 525,000",Rojo,Sedán, 809.806.4441 ,,," Santiago, Santiago"
1140781,Chevrolet Equinox 2015,chevrolet,W Martinez F Auto Import,"RD$ 665,000",Negro,Jeepeta, 809-276-2228,, 809-431-7875," Caretera Santiago, La vega, La Vega, La Vega"
1140739,Chevrolet Equinox LTZ 2015,chevrolet,AFERD MOTORS,"RD$ 785,000",Azul,Jeepeta, 809-770-8751, 829-912-7075, 809-481-8727," Santo Domingo, Distrito Nacional"
1131524,Chevrolet Tahoe LTZ 2015,chevrolet,Auto Brands,"US$ 33,900",Negro,Jeepeta, 809-784-5470 OFICINA, 849-851-6261 Jorge Manzur / 829-938-5112 EDGAR SANCHEZ , 849-851-6261 Jorge Manzur/ Bladimil de Leon 829-747-3424 / 829-938-5111 Danilo ," Ensanche Quisqueya , Santo Domingo, Distrito Nacional"
1125292,Chevrolet Suburban LT 2015,chevrolet,Nivar J Import,"US$ 26,900",Negro,Jeepeta, 809-306-3346 JOAN, 829-661-2104 ALFREDO, 829-986-5385 NATALIA," Mirador Norte, Santo Domingo D.N, Distrito Nacional"
1135157,Chevrolet Equinox LT 2015,chevrolet,"Kiki Auto, SRL","RD$ 760,000",Gris,Jeepeta, (809) 622-2328, (809) 805-9008, (809) 805-9008 Ramón Beato (829) 592-8147 Ramón Peña," Marañon II, Santo Domingo Norte, Distrito Nacional"
1140699,Chevrolet Equinox LT 2015,chevrolet,Vidal Polanco Auto Import,"RD$ 740,000",Azul,Jeepeta, 809-725-3641, 809-223-5680,," San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1139959,Chevrolet Colorado 2015,chevrolet,"SFM Then Motors, SRL","US$ 19,500",Blanco,Camioneta, (809) 588-5346, (809) 223-7723,," San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1136401,Chevrolet Suburban 2015,chevrolet,Nivar J Import,"US$ 28,900",Negro,Jeepeta, 809-306-3346 JOAN, 829-661-2104 ALFREDO, 829-986-5385 NATALIA," Mirador Norte, Santo Domingo D.N, Distrito Nacional"
1123969,Chevrolet Sonic LTZ 2015,chevrolet,Espaillat Motors,"US$ 9,400",Rojo,Sedán, 809-578-0162 whatsaap, 809-581-0090, 809-654-8718," Estancia Nueva, Moca, Espaillat"
1101492,Chevrolet Cruze LT 2015,chevrolet,JMG Auto,"RD$ 465,000",Sedán,Verde, 809-873-3444, 809-290-0202 oficina, 849-873-5444 / 849-350-2433 (Alexander Martinez)," Duarte, San Francisco de Macoris, Duarte (San Francisco de Macoris)"
1129980,Chevrolet Traverse 2015,chevrolet,Yaham Auto ,"RD$ 845,000",Blanco,Jeepeta, 849-315-4062 (Franco) , 849-315-4061 (Juan) , 849-315-4064," Santo Domingo, Distrito Nacional"
1067869,Chevrolet Cruze 2015,chevrolet,JF MotorSports,"RD$ 550,000",Rojo,Sedán, (809)276-3044 (829)299-4424, 809 841 2847, 829-299-4424," Tramo Santiago La Vega, Santiago, Santiago"
1115398,Chevrolet Captiva LT 2015,chevrolet,Mayor Auto,"RD$ 598,000",Beige,Jeep, 809-531-0019,, 829-539-9958," Santo Domingo, Distrito Nacional"
1139437,Chevrolet Tahoe 2015,chevrolet,Anunciante          ,"US$ 34,800",Negro,Jeepeta,,,,
1130282,Chevrolet Cruze LT 2015,chevrolet,Chiquitita Auto Import S.R.L,"RD$ 515,000",Negro,Sedán,8092825181, SIGUENOS EN INSTAGRAM @chiquititaautoimport Y FACEBOOK,," Tramo Santiago La Vega, Santiago, Santiago"
1138092,Chevrolet Cruze LT 2015,chevrolet,CARBLAN AUTO IMPORT,"RD$ 525,000",Gris,Sedán, 809-728-7231, 809-802-8547, 809-916-2883, Santo Domingo Este
1087009,Chevrolet Corvette Z06 2015,chevrolet,Manuel Auto Center,"US$ 64,000",Azul,Coupé/Deportivo," 829-724-4777 , 809-753-8485",,," Centro, Santiago, Santiago"
1139572,Chevrolet Tahoe LT 2015,chevrolet,RB Auto Group,"US$ 32,900",Negro,Jeepeta,8298547396,,  829-854-7396," Santo Domingo, Distrito Nacional"
1127822,Chevrolet Suburban LT 2015,chevrolet,Sigma Car Sales,"US$ 27,500",Negro,Jeepeta, 809-227-0184,, 809-856-2288," Los Rios, Santo Domingo D.N, Distrito Nacional"
1138492,Chevrolet Captiva LTZ 2015,chevrolet,Chinito Auto Import,"RD$ 645,000",Rojo,Jeep, 809-570-7272,, 809-284-7550 / 809-284-7551," El Puñal, Santiago, Santiago"
1139591,Chevrolet Equinox LT 2015,chevrolet,Eridania Auto Import,"RD$ 725,000",Azul Marino,Jeepeta, (829-383-5341 Whatsapp / tel: 809-365-6712,8299047301, 809-365-6712 ," Caretera Santiago, La vega, La Vega, La Vega"
1132515,Chevrolet Camaro LT 2015,chevrolet,Almariah Auto,"US$ 18,200",Negro,Coupé/Deportivo, 809-692-9134/829-855-2866,,," Ens.Ozama, Santo Domingo Este"
1139776,Chevrolet Silverado 1500 2015,chevrolet,Auto Gala SRL,"US$ 42,500",Negro,Camioneta, 809.473.7650, 809-968-2827 - 809-833-2728 Roberto / 809-757-2233 Aristides Whatsapp, 829-916-1598 Manuel ," Las Caobas, Santo Domingo Oeste"
1139849,Chevrolet Tahoe LTZ 2015,chevrolet,Carlitos Auto Import,"US$ 37,500",Negro,Jeepeta, 809-530-4388 , 809-416-2323,  829-674-5811 / 829-891-6623," Renacimiento, Santo Domingo D.N, Distrito Nacional"
1139864,Chevrolet Equinox LTZ 2015,chevrolet,Afimosa Motors,"RD$ 679,995",Azul claro,Jeepeta, 809-372-4470, (809)-763-2400 - (809)-763-8900, 829-745-2392," Los Rios, Santo Domingo D.N, Distrito Nacional"
1132547,Chevrolet Cruze LT 2015,chevrolet,Paname Auto Import,"RD$ 595,000",Rojo Vino,Sedán, 809-249-5050 Elias Peña, 809-242-6209 Oficina,  829-923-9272 / 809-909-3822," Centro Ciudad, La Vega, La Vega"
1128852,Chevrolet Camaro LT 2015,chevrolet,W Martinez F Auto Import,"US$ 19,900",Negro,Coupé/Deportivo, 809-276-2228,, 809-431-7875," Caretera Santiago, La vega, La Vega, La Vega"
1137194,Chevrolet Express 2015,chevrolet,W Martinez F Auto Import,"RD$ 870,000",Blanco,Furgoneta, 809-276-2228,, 809-431-7875," Caretera Santiago, La vega, La Vega, La Vega"
1120345,Chevrolet Cruze 2015,chevrolet,W Martinez F Auto Import,"RD$ 535,000",Gris,Sedán, 809-276-2228,, 809-431-7875," Caretera Santiago, La vega, La Vega, La Vega"
1064069,Chevrolet Equinox LT 2015,chevrolet,Blink Auto Import,"RD$ 735,000",Negro,Jeepeta, 809-966-5434,, 809-966-5434," El Millon, Santo Domingo D.N, Distrito Nacional"
1125512,Chevrolet Cruze LT 2015,chevrolet,JA Vehiculos,"RD$ 565,000",Gris oscuro,Sedán, (809) 806-2020 Oficina, (829) 716-0304 Simón, (829) 902-2121," El Embrujo ll, Santiago, Santiago"
973994,Chevrolet Suburban LT 2015,chevrolet,Auto Gallery,"US$ 29,900",Negro,Jeepeta, 809-955-1515 Ext. 2 (Ventas), (849) 889-5547 •Jose Matos (829) 989-5552 •Mauricio Renwick /(829) 989-5545 Adderly Medrano / (829) 989-5550 •Joaquin Tapia,," Piantini, Santo Domingo D.N, Distrito Nacional"
1137690,Chevrolet Cruze LT 2015,chevrolet,RosAutos,"RD$ 496,000",Verde,Sedán,  (809) 770-8401, Instagram @Rosautos, 809-884-4515 Joece Rosa / 829 342 1381 Pamela Rosa," Alma Rosa I, Santo Domingo Este, Distrito Nacional"
1137657,Chevrolet Cruze LT 2015,chevrolet,Manuel Auto Center,"RD$ 580,000",Dorado,Sedán," 829-724-4777 , 809-753-8485",,," Centro, Santiago, Santiago"
1137606,Chevrolet Sonic LT 2015,chevrolet,"Ovalles Garcia Auto, SRL","RD$ 475,000",Gris oscuro,Sedán, 809-823-3980 (oficina), 829-465-9749 / 809-924-8499 whatsapp, 809-383-0525 whatsapp," Estancia Nueva, Moca, Espaillat"
1112594,Chevrolet Sonic LT 2015,chevrolet,"Ovalles Garcia Auto, SRL","RD$ 485,000",Gris oscuro,Sedán, 809-823-3980 (oficina), 829-465-9749 / 809-924-8499 whatsapp, 809-383-0525 whatsapp," Estancia Nueva, Moca, Espaillat"
1137507,Chevrolet Trax LT 2015,chevrolet,Yaham Auto ,"RD$ 725,000",Gris,Jeepeta, 849-315-4062 (Franco) , 849-315-4061 (Juan) , 849-315-4064," Santo Domingo, Distrito Nacional"
1136564,Chevrolet Suburban LT 2015,chevrolet,"Ovalles Garcia Auto, SRL","US$ 30,500",Negro,Jeepeta, 809-823-3980 (oficina), 829-465-9749 / 809-924-8499 whatsapp, 809-383-0525 whatsapp," Estancia Nueva, Moca, Espaillat"
1137822,Chevrolet Cruze 2015,chevrolet,Jobs Auto Import,"RD$ 460,000",Negro,Sedán, 809-240-1656,,," La Mata, Cotui, Sanchez Ramirez"
1128846,Chevrolet Colorado 2015,chevrolet,W Martinez F Auto Import,"RD$ 975,000",Blanco,Camioneta, 809-276-2228,, 809-431-7875," Caretera Santiago, La vega, La Vega, La Vega"
1135744,Chevrolet Spark 2015,chevrolet,Amaya & Paola Auto Import,"RD$ 515,000",Blanco,Hatchback, 809-578-9455, 829-342-0083,," Estancia Nueva, Moca, Espaillat"
1138498,Chevrolet Trax 2015,chevrolet,"Leonel Auto,S.R.L.","RD$ 680,000",Blanco,Jeepeta, (809) 276-0374/ 809) 612-2444/809)276-0235, Cel 809-978-8580/315-308-6007 SIN CARGO REP.DOM, 829-305-7110," Tramo Santiago La Vega, Santiago, Santiago"
1138617,Chevrolet Camaro 2015,chevrolet,JF Auto Galery,"US$ 18,500",Negro,Coupé/Deportivo, 849-861-2262/849-248-2900,,, Santo Domingo Este
1138098,Chevrolet Suburban LTZ 2015,chevrolet,Central Florida Auto Group,"US$ 34,900",Gris,Jeepeta, Gabriel Amador - 809-807-1759 / 809-304-0567, Luis Quiñones - 849-360-6055 / Cristopher Méndez - 849-253-1809,," El Millon, Santo Domingo D.N, Distrito Nacional"
1138803,Chevrolet Trax 2015,chevrolet,Angelina Motors,"RD$ 680,000",Naranja,Jeepeta, 809-538-8639 ext 116 / 809-538-4257 /849-864-1790, 1-809-350-1524 / ,," Santo Domingo, Distrito Nacional"
1110464,Chevrolet Silverado Z 71 2015,chevrolet,Afimosa Motors,"US$ 28,995",Azul,Camioneta, 809-372-4470, (809)-763-2400 - (809)-763-8900, 829-745-2392," Los Rios, Santo Domingo D.N, Distrito Nacional"
